games_started,player_id,player_first_name,player_last_name,player_alias,game_started,team_id,team_short_name,team_three_letter_code,goal_keeper,playing_time,substitutions_in,substitutions_out,cards_yellow,cards_yellow_red,cards_red,sendings_off,offsides,fouls_against_opponent,fouls_other,fouls_hand_ball,fouls_sum,other_player_actions,goals,goalkeeper_saves,shots_at_goal_held,shots_at_goal_wide,shots_at_goal_crossbar,shots_at_goal_post,shots_at_goal_blocked,shots_at_goal_other,shots_at_goal_failed,shots_at_goal_right_leg,shots_at_goal_left_leg,shots_at_goal_head,shots_at_goal_body,shots_at_goal_no_head,shots_at_goal_sum,shots_conversion_rate,shots_at_goal_inside_box,shots_at_goal_outside_box,assists,second_assists,first_and_second_assists,passes_from_play_successful,passes_from_play_not_successful,passes_from_play_sum,passes_from_play_conversion_rate,passes_from_standards_successful,passes_from_standards_not_successful,passes_from_standards_sum,passes_from_standards_conversion_rate,passes_successful_sum,passes_not_successful_sum,passes_sum,passes_conversion_rate,crosses_from_play_successful,crosses_from_play_not_successful,crosses_from_play_sum,crosses_from_play_conversion_rate,crosses_from_standards_successful,crosses_from_standards_not_successful,crosses_from_standards_sum,crosses_from_standards_conversion_rate,crosses_successful_sum,crosses_not_successful_sum,crosses_sum,crosses_conversion_rate,passes_and_crosses_from_play_successful,passes_and_crosses_from_play_not_successful,passes_and_crosses_from_play_sum,passes_and_crosses_from_standards_successful,passes_and_crosses_from_standards_not_successful,passes_and_crosses_from_standards_sum,passes_and_crosses_successful_sum,passes_and_crosses_not_successful_sum,passes_and_crosses_sum,own_goals,own_goals_prevented,defensive_clearances,abandonments_of_ball,other_ball_actions,throw_ins,penalties_successful,penalties_not_successful,penalties_sum,penalty_conversion_rate,corner_kicks_left,corner_kicks_right,corner_kicks_sum,free_kicks_direct,free_kicks_indirect,free_kicks_sum,kickoffs_after_goal,kickoffs,ball_control_phases,tackling_games_air_won,tackling_games_air_lost,tackling_games_air_sum,game_openings_not_successful,game_openings_sum,interceptions_left,interceptions_right,interceptions_held,interceptions_fisted,interceptions_rebounded,interceptions_cross,interceptions_corner,interceptions_sum,distance_covered,maximum_speed,participations_goal,participations_goal_indirect,participations_goal_direct,assists_shot_at_goal,participations_shot_at_goal,participations_shot_at_goal_indirect,participations_shot_at_goal_direct,goal_opportunities,chances,sitters,participations_goal_opportunities,participations_chance,participations_sitter,nutmegs,shots_on_target,spectacular_plays,fouls_suffered,passes_from_open_play_short,passes_from_open_play_short_successful_ratio,passes_from_open_play_medium,passes_from_open_play_medium_successful_ratio,passes_from_open_play_long,passes_from_open_play_long_successful_ratio,xG,xG_efficiency,penalties_saved,penalties_caused,goals_plus_assists,goals_plus_first_and_second_assists,goals_conceded,shots_faced,competition_id,season,season_id,normalized_player_minutes,matches_played_scouting,matches_played_tracking,matches_played,ball_actions,game_openings_throwout,game_openings_hand,game_openings_successful,clean_sheets,clean_sheets_complete,advanced_stats.goalkeeper,advanced_stats.passes_from_open_play_successful,advanced_stats.x_pass,advanced_stats.passing_performance,advanced_stats.passing_performance_rank,advanced_stats.difficult_passes,advanced_stats.difficult_passes_successful_ratio,advanced_stats.difficult_passes_share,advanced_stats.saves,advanced_stats.x_saves,advanced_stats.keeper_efficiency,advanced_stats.player_pressure_count,advanced_stats.player_pressure_count_rank,advanced_stats.average_pressure,advanced_stats.escape_rate,advanced_stats.escape_rate_rank,advanced_stats.pressure_resistance_ratio,advanced_stats.pressure_resistance_efficiency,advanced_stats.passes_under_pressure_successful_ratio,xg_rankings.season.slug,xg_rankings.season.opta_id,xg_rankings.season.sportec_id,xg_rankings.season.competition_sportec_id,xg_rankings.season.competition_opta_id,xg_rankings.season.competition_id,xg_rankings.season.name,xg_rankings.last5matches.rank,xg_rankings.last5matches.absolute,xg_rankings.last5matches.x_goals,xg_rankings.last5matches.goals
0,MLS-OBJ-00056Y,Bjørn,Utvik,NA,12,MLS-CLU-00000C,Vancouver,VAN,FALSE,19:01:12,4,6,1,0,0,0,0,4,0,1,5,0,0,0,2,3,0,0,2,0,7,1,0,6,0,1,7,0,7,0,0,0,0,605,61,666,0.91,21,0,21,1,626,61,687,0.91,0,2,2,0,0,0,0,0,0,2,2,0,605,63,668,21,0,21,626,63,689,0,0,14,0,62,0,0,0,0,0,0,0,0,9,5,14,0,0,772,28,15,43,0,0,0,0,0,0,0,0,0,0,117493.44,30.89,0,0,0,2,9,1,8,6,6,0,7,0,0,0,2,0,1,124,95.97,471,93.84,71,61.97,0.8758,-0.8758,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1034,0,16,16,773,0,0,0,0,0,FALSE,606,608.98,-2.98,671,84,0.45,0.13,0,0,0,18,651,0.04,0.72,56,0.4,3.71,0.71,NA,NA,NA,NA,NA,NA,NA,241,-0.08,0.08,0
0,MLS-OBJ-0007L5,Rodrigo,Neri,NA,0,MLS-CLU-00000A,Atlanta,ATL,FALSE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0003T0,Henry,Wingo,NA,5,MLS-CLU-00000M,Toronto,TOR,FALSE,05:02:33,1,5,0,0,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,26,154,0.83,3,0,3,1,131,26,157,0.83,0,2,2,0,0,0,0,0,0,2,2,0,128,28,156,3,0,18,131,28,174,0,0,3,0,22,15,0,0,0,0,0,0,0,1,1,2,0,0,199,4,3,7,0,0,0,0,0,0,0,0,0,0,34526.63,32.08,1,1,0,1,2,2,0,0,0,0,2,0,1,0,0,0,0,36,88.89,103,87.38,15,40,0,0,0,1,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,280,0,6,6,200,0,0,0,0,0,FALSE,129,130.17,-1.17,604,38,0.47,0.25,0,0,0,23,624,0.16,0.57,372,0.11,1.31,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0000H0,Omir,Fernández,NA,0,MLS-CLU-00000J,Colorado,COL,FALSE,03:49:15,8,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,2,0,2,1,1,0,0,2,2,0,1,1,2,0,2,42,14,56,0.75,1,0,1,1,43,14,57,0.75,3,2,5,0.6,0,0,0,0,3,2,5,0.6,45,16,61,1,0,1,46,16,62,0,0,0,0,28,0,0,0,0,0,0,0,0,0,1,1,0,0,92,0,4,4,0,0,0,0,0,0,0,0,0,0,27129.87,33.21,2,0,2,9,12,1,11,0,0,0,9,0,1,0,0,0,3,21,100,31,67.74,4,0,0.1363,-0.1363,0,0,2,2,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,175,0,8,8,93,0,0,0,0,0,FALSE,42,40.42,1.58,258,27,0.63,0.48,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-00088J,Reid,Fisher,NA,0,MLS-CLU-00000M,Toronto,TOR,FALSE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0000NQ,Greg,Ranjitsingh,NA,0,MLS-CLU-000004,New York City,NYC,TRUE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-000828,Emil,Jääskeläinen,NA,0,MLS-CLU-00001L,St. Louis,STL,FALSE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0000KN,Bode,Hidalgo,NA,8,MLS-CLU-00000R,Salt Lake,RSL,FALSE,15:39:34,10,2,4,1,0,0,0,11,0,0,11,0,0,0,3,3,0,0,1,0,7,6,0,1,0,6,7,0,2,5,0,0,0,440,77,517,0.85,12,2,14,0.86,452,79,531,0.85,2,2,4,0.5,0,0,0,0,2,2,4,0.5,442,79,521,12,2,72,454,81,593,0,0,8,0,73,58,0,0,0,0,0,0,0,9,3,12,0,0,681,4,4,8,0,0,0,0,0,0,0,0,0,0,99416.12,34.01,0,0,0,4,12,2,10,5,5,0,10,0,0,0,3,0,7,171,94.15,305,84.26,41,53.66,0.6634,-0.6634,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,813,0,18,18,682,0,0,0,0,0,FALSE,435,429.24,5.76,243,126,0.52,0.25,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,170,-0.04,0.04,0
0,MLS-OBJ-0005HF,Matthew,Edwards,NA,14,MLS-CLU-00000A,Atlanta,ATL,FALSE,22:02:49,6,8,3,0,0,0,0,16,0,0,16,0,0,0,1,1,0,0,0,1,3,1,0,2,0,1,3,0,3,0,1,1,2,608,83,691,0.88,13,0,13,1,621,83,704,0.88,3,5,8,0.38,0,0,0,0,3,5,8,0.38,611,88,699,13,0,88,624,88,787,0,0,5,0,98,75,0,0,0,0,0,0,0,11,1,12,0,0,893,15,11,26,0,0,0,0,0,0,0,0,0,0,139410.5,34.78,2,2,0,11,15,2,13,2,2,0,12,0,2,0,1,0,12,203,91.13,449,90.42,39,43.59,1.208,-1.208,0,0,1,2,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1209,0,20,20,894,0,0,0,0,0,FALSE,607,607.97,-0.97,590,119,0.48,0.17,0,0,0,77,447,0.12,0.69,92,0.32,12.84,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-000C6U,Joedrick,Pupe,NA,0,MLS-CLU-00000C,Vancouver,VAN,FALSE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0007K3,Gustavo,Caraballo,NA,0,MLS-CLU-00000O,Orlando,ORL,FALSE,00:39:44,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,19,0.84,0,0,0,0,16,3,19,0.84,0,0,0,0,1,1,2,0.5,1,1,2,0.5,16,3,19,1,1,2,17,4,21,0,0,0,0,6,0,0,0,0,0,0,2,2,0,0,0,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,5077.63,31.62,0,0,0,2,2,0,2,0,0,0,2,0,0,0,0,0,3,6,100,12,83.33,1,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,13,0,5,5,27,0,0,0,0,0,FALSE,16,15.83,0.17,512,5,0.4,0.26,0,0,0,11,684,0.5,0.73,49,0.41,2.33,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-000071,Chris,Durkin,NA,14,MLS-CLU-00001L,St. Louis,STL,FALSE,20:07:18,4,10,4,0,1,0,2,31,0,0,31,0,0,0,3,8,0,0,1,0,12,8,1,3,0,9,12,0,7,5,1,2,3,404,95,499,0.81,0,0,0,0,404,95,499,0.81,3,1,4,0.75,0,0,0,0,3,1,4,0.75,407,96,503,0,0,1,407,96,504,0,0,13,0,114,1,0,0,0,0,0,0,0,0,0,0,0,0,643,18,15,33,0,0,0,0,0,0,0,0,0,0,152331.97,33.42,3,2,1,8,23,5,18,10,10,0,20,0,0,0,3,0,12,153,92.16,290,82.76,56,41.07,1.0379,-1.0379,0,2,1,3,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1113,0,18,18,646,0,0,0,0,0,FALSE,382,385.15,-3.15,674,135,0.5,0.29,0,0,0,109,366,0.25,0.61,244,0.21,11.53,0.75,NA,NA,NA,NA,NA,NA,NA,540,-0.87,0.87,0
0,MLS-OBJ-0001JH,Joakim,Nilsson,NA,2,MLS-CLU-00001L,St. Louis,STL,FALSE,02:45:37,4,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,84,16,100,0.84,4,0,4,1,88,16,104,0.85,0,1,1,0,0,0,0,0,0,1,1,0,84,17,101,4,0,8,88,17,109,0,0,2,0,10,4,0,0,0,0,0,0,0,2,1,3,0,0,122,3,4,7,0,0,0,0,0,0,0,0,0,0,17621.48,31.9,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,24,95.83,60,88.33,16,50,0.6033,-0.6033,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,132,0,6,6,122,0,0,0,0,0,FALSE,85,83.57,1.43,423,26,0.54,0.26,0,0,0,4,725,0.04,0.25,750,-0.48,-0.92,0.44,NA,NA,NA,NA,NA,NA,NA,502,-0.6,0.6,0
0,MLS-OBJ-0000EB,Walker,Zimmerman,NA,16,MLS-CLU-000009,Nashville,NSH,FALSE,28:28:47,5,1,3,0,0,0,0,15,0,2,17,1,0,0,4,9,0,0,5,1,19,1,2,16,0,3,19,0,18,1,2,0,2,925,93,1018,0.91,37,2,39,0.95,962,95,1057,0.91,0,2,2,0,0,0,0,0,0,2,2,0,925,95,1020,37,2,39,962,97,1059,0,0,29,0,131,0,0,0,0,0,0,0,0,15,5,20,0,0,1238,44,19,63,0,0,0,0,0,0,0,0,0,0,163763.98,32.69,2,1,1,8,29,5,24,13,13,0,22,0,1,0,4,0,13,192,98.96,746,93.97,80,42.5,2.0373,-2.0373,0,1,2,2,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1529,0,21,21,1240,0,0,0,0,0,FALSE,926,912.82,13.18,150,150,0.47,0.15,0,0,0,30,595,0.04,0.57,372,0.13,1.94,0.75,NA,NA,NA,NA,NA,NA,NA,560,-1.14,1.14,0
0,MLS-OBJ-0006RY,Mamadou,Dieng,NA,1,MLS-CLU-00000L,Minnesota,MIN,FALSE,02:13:16,3,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,0,0,1,3,0,0,3,0,0,3,0,3,0,0,0,0,5,7,12,0.42,1,0,1,1,6,7,13,0.46,0,1,1,0,0,0,0,0,0,1,1,0,5,8,13,1,0,1,6,8,14,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,27,8,5,13,0,0,0,0,0,0,0,0,0,0,15863.8,34.63,0,0,0,0,3,0,3,2,2,0,2,0,0,0,0,1,1,3,33.33,9,44.44,0,0,0.6214,-0.6214,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,111,0,4,4,27,0,0,0,0,0,FALSE,5,6.75,-1.75,628,9,0.22,0.75,0,0,0,13,672,0.72,0.31,744,-0.31,-1.77,0.38,NA,NA,NA,NA,NA,NA,NA,507,-0.62,0.62,0
0,MLS-OBJ-00002Y,Pablo,Sisniega,NA,4,MLS-CLU-000065,San Diego,SD,TRUE,06:53:25,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,6,88,0.93,13,5,18,0.72,95,11,106,0.9,0,0,0,0,0,0,0,0,0,0,0,0,82,6,114,17,5,22,95,11,136,0,0,0,0,15,0,0,0,0,0,0,0,0,6,1,7,0,0,151,1,0,1,0,0,1,1,2,0,0,2,0,2,23715.25,25.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,100,51,98.04,9,44.44,0,0,0,0,0,0,3,13,MLS-COM-000001,2025,MLS-SEA-0001K9,360,0,4,4,155,30,0,0,1,1,FALSE,112,110.67,1.33,429,10,0.4,0.08,11,9.8,1.2,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-000822,Owen,Gene,NA,5,MLS-CLU-00000L,Minnesota,MIN,FALSE,12:47:12,17,6,0,0,0,0,0,11,0,2,13,0,0,0,1,1,0,0,2,0,4,3,0,1,0,3,4,0,1,3,0,0,0,256,31,287,0.89,2,0,2,1,258,31,289,0.89,0,1,1,0,0,0,0,0,0,1,1,0,256,32,288,2,0,2,258,32,290,0,0,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,1,362,9,7,16,0,0,0,0,0,0,0,0,0,0,88831.81,32.28,0,0,0,4,8,3,5,3,3,0,6,0,0,0,1,0,7,105,93.33,182,86.81,0,0,0.4006,-0.4006,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,645,0,22,22,363,0,0,0,0,0,FALSE,256,244.26,11.74,172,62,0.6,0.22,0,0,0,72,460,0.28,0.58,333,0.2,6.93,0.82,NA,NA,NA,NA,NA,NA,NA,246,-0.09,0.09,0
0,MLS-OBJ-0007KS,Dawid,Bugaj,NA,19,MLS-CLU-000006,Montréal,MTL,FALSE,31:00:08,4,8,4,0,0,0,0,14,0,0,14,0,0,0,0,1,0,0,7,0,8,7,1,0,0,8,8,0,3,5,2,0,2,434,106,540,0.8,17,0,17,1,451,106,557,0.81,5,9,14,0.36,0,0,0,0,5,9,14,0.36,439,115,554,17,0,180,456,115,734,0,0,16,0,154,163,0,0,0,0,0,0,0,16,1,17,0,0,912,11,7,18,0,0,0,0,0,0,0,0,0,0,201297.49,33.06,3,1,2,10,21,4,17,3,3,0,11,0,2,0,0,0,18,160,91.88,337,80.42,43,37.21,0.2454,-0.2454,0,0,2,2,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1731,0,23,23,915,0,0,0,0,0,FALSE,431,430.91,0.09,518,173,0.47,0.32,0,0,0,121,337,0.21,0.57,372,0.11,6.85,0.71,NA,NA,NA,NA,NA,NA,NA,173,-0.04,0.04,0
0,MLS-OBJ-000C5T,Ayoub,Jabbari,NA,1,MLS-CLU-000007,Cincinnati,CIN,FALSE,02:19:24,4,1,0,0,0,0,0,2,0,0,2,0,0,0,1,2,0,0,2,0,5,2,1,2,0,3,5,0,4,1,0,0,0,18,9,27,0.67,1,0,1,1,19,9,28,0.68,0,1,1,0,0,0,0,0,0,1,1,0,18,10,28,1,0,1,19,10,29,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,1,1,52,4,9,13,0,0,0,0,0,0,0,0,0,0,16128.39,33.4,0,0,0,1,7,1,6,2,2,0,3,0,0,0,1,0,0,18,72.22,9,55.56,0,0,0.4057,-0.4057,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,112,0,5,5,52,0,0,0,0,0,FALSE,18,18.72,-0.72,570,16,0.56,0.59,0,0,0,21,634,0.62,0.43,685,-0.07,-0.69,0.62,NA,NA,NA,NA,NA,NA,NA,453,-0.41,0.41,0
0,MLS-OBJ-00003H,Ben,Bender,NA,4,MLS-CLU-000002,Philadelphia,PHI,FALSE,06:01:31,3,3,3,0,0,0,1,4,0,0,4,0,0,0,0,1,0,0,4,0,5,3,2,0,0,5,5,0,2,3,0,0,0,98,21,119,0.82,0,1,1,0,98,22,120,0.82,5,6,11,0.45,0,0,0,0,5,6,11,0.45,103,27,130,0,1,2,103,28,132,0,0,0,0,44,1,0,0,0,0,0,0,0,1,0,1,0,0,181,8,3,11,0,0,0,0,0,0,0,0,0,0,40619.56,30.46,0,0,0,2,8,1,7,2,2,0,5,0,0,1,0,0,4,46,86.96,66,84.85,7,28.57,0.2139,-0.2139,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,320,0,7,7,182,0,0,0,0,0,FALSE,98,91.96,6.04,279,36,0.56,0.31,0,0,0,63,488,0.45,0.52,512,0.11,3.2,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0000MM,Danny,Leyva,NA,6,MLS-CLU-00000S,Seattle,SEA,FALSE,13:30:43,10,2,2,0,0,0,0,9,0,0,9,0,0,0,1,6,0,0,4,1,12,11,1,0,0,12,12,0,1,11,2,2,4,524,74,598,0.88,19,1,20,0.95,543,75,618,0.88,3,4,7,0.43,10,7,17,0.59,13,11,24,0.54,527,78,605,29,8,41,556,86,646,0,0,2,0,89,4,0,0,0,0,7,11,18,18,0,18,2,3,749,6,4,10,0,0,0,0,0,0,0,0,0,0,106523.03,30.87,5,3,2,16,35,8,27,10,10,0,29,0,1,0,1,0,27,210,95.24,358,86.03,30,53.33,0.5099,-0.5099,0,0,2,4,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,699,0,16,16,750,0,0,0,0,0,FALSE,521,509.23,11.77,171,127,0.56,0.21,0,0,0,176,248,0.28,0.61,244,0.24,20.71,0.85,NA,NA,NA,NA,NA,NA,NA,258,-0.1,0.1,0
0,MLS-OBJ-0005ID,Antino,Lopez,NA,0,MLS-CLU-00000S,Seattle,SEA,FALSE,00:03:52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.34,22.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1,0,1,1,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0000JM,Diego,Chará,NA,10,MLS-CLU-00000P,Portland,POR,FALSE,22:39:29,17,4,3,0,0,0,0,31,0,1,32,10,0,0,0,2,0,0,0,0,2,2,0,0,0,2,2,0,0,2,1,0,1,636,71,707,0.9,21,1,22,0.95,657,72,729,0.9,0,1,1,0,0,0,0,0,0,1,1,0,636,72,708,21,1,23,657,73,731,0,0,6,1,126,1,0,0,0,0,0,0,0,19,2,21,0,0,866,5,5,10,0,0,0,0,0,0,0,0,0,0,145421.39,33.73,1,1,0,9,11,3,8,2,2,0,9,0,0,0,0,0,14,255,95.29,414,88.41,38,71.05,0.0603,-0.0603,0,1,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1183,0,27,27,868,0,0,0,0,0,FALSE,635,609.78,25.22,70,128,0.64,0.18,0,0,0,115,352,0.17,0.71,64,0.41,23.72,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-000C7B,Alexandru,Băluță,NA,0,MLS-CLU-000001,LAFC,LAFC,FALSE,00:20:33,1,0,0,0,0,0,1,2,0,0,2,0,0,0,1,1,0,0,0,0,2,1,1,0,0,2,2,0,1,1,0,0,0,5,0,5,1,0,0,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2643.41,28.25,0,0,0,0,2,0,2,1,1,0,1,0,0,0,1,0,0,2,100,3,100,0,0,0.2974,-0.2974,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,14,0,1,1,7,0,0,0,0,0,FALSE,5,4.02,0.98,451,1,1,0.2,0,0,0,2,744,0.33,0.5,555,0.05,0.05,1,NA,NA,NA,NA,NA,NA,NA,401,-0.3,0.3,0
0,MLS-OBJ-0004VQ,Tim,Ream,NA,24,MLS-CLU-00000I,Charlotte,CLT,FALSE,40:45:12,3,2,1,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272,129,1401,0.91,104,0,104,1,1376,129,1505,0.91,0,6,6,0,0,0,0,0,0,6,6,0,1272,135,1407,104,0,168,1376,135,1575,0,0,32,0,168,64,0,0,0,0,0,0,0,40,7,47,0,0,1775,25,14,39,0,0,0,0,0,0,0,0,0,0,222685.27,32.24,0,0,0,3,4,3,1,0,0,0,4,0,0,0,0,0,4,255,95.29,1001,93.61,145,63.45,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,2202,0,27,27,1780,0,0,0,0,0,FALSE,1271,1263.9,7.1,255,197,0.52,0.14,0,0,0,77,447,0.07,0.74,40,0.39,16.06,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
